what,kind,bundleId,bundleVersion,description,time
java.runtime.version,sysinfo,,,"1.8.0_151-b12",1555768711872
java.specification.name,sysinfo,,,"Java Platform API Specification",1555768711872
java.specification.vendor,sysinfo,,,"Oracle Corporation",1555768711872
java.specification.version,sysinfo,,,"1.8",1555768711872
java.vendor,sysinfo,,,"Oracle Corporation",1555768711872
java.version,sysinfo,,,"1.8.0_151",1555768711872
java.vm.info,sysinfo,,,"mixed mode",1555768711872
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1555768711872
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1555768711872
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1555768711872
java.vm.specification.version,sysinfo,,,"1.8",1555768711872
java.vm.vendor,sysinfo,,,"Oracle Corporation",1555768711872
java.vm.version,sysinfo,,,"25.151-b12",1555768711872
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1555768711876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768711904
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1555768711993
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1555768712238
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1555768712310
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1555768712404
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1555768712425
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1555768712425
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1555768712427
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1555768712428
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1555768716132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768717229
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1555768722477
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1555768722481
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1555768722946
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1555768724723
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1555768724812
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1555768724823
started,bundle,com.android.ide.eclipse.ddms,23.0.7.2120684,"com.android.ide.eclipse.ddms",1555768726227
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1555768726242
error,log,,,"DDMS files not found: C:\\Users\\Dev\\android-sdk\\platform-tools\\hprof-conv.exe ",1555768726345
started,bundle,com.android.ide.eclipse.traceview,23.0.7.2120684,"com.android.ide.eclipse.traceview",1555768726353
