what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555780978432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555780983840
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555780986597
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1555780991851
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555780996867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555780997059
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1555781000779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555781005818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555781025944
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1555781034393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555781045123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555781048292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555781050365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555781054749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555781060085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555781067138
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1555781068629
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555781069243
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1555781086621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555781088206
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555781088422
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1555781092493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555781095189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555781099114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555781106714
