what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1555767520825
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1555767520826
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1555767520827
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1555767520828
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1555767520828
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1555767520829
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1555767520830
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1555767520830
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1555767520831
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1555767520832
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1555767520832
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1555767520833
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1555767520834
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1555767520835
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1555767520836
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1555767520837
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1555767520837
started,bundle,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.adt",1555767520839
started,bundle,com.android.ide.eclipse.base,23.0.7.2120684,"com.android.ide.eclipse.base",1555767520839
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1555767520840
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1555767520841
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1555767520842
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1555767520842
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1555767520843
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1555767520844
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1555767520845
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1555767520846
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1555767520846
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1555767520847
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1555767520848
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1555767520850
os,sysinfo,,,"win32",1555767520854
arch,sysinfo,,,"x86",1555767520854
ws,sysinfo,,,"win32",1555767520854
locale,sysinfo,,,"en_US",1555767520854
processors,sysinfo,,,"2",1555767520854
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1555767520854
java.runtime.version,sysinfo,,,"1.8.0_151-b12",1555767520854
java.specification.name,sysinfo,,,"Java Platform API Specification",1555767520854
java.specification.vendor,sysinfo,,,"Oracle Corporation",1555767520854
java.specification.version,sysinfo,,,"1.8",1555767520854
java.vendor,sysinfo,,,"Oracle Corporation",1555767520854
java.version,sysinfo,,,"1.8.0_151",1555767520854
java.vm.info,sysinfo,,,"mixed mode",1555767520854
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1555767520854
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1555767520854
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1555767520854
java.vm.specification.version,sysinfo,,,"1.8",1555767520854
java.vm.vendor,sysinfo,,,"Oracle Corporation",1555767520854
java.vm.version,sysinfo,,,"25.151-b12",1555767520854
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1555767520858
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1555767525294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767525389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767525440
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1555767527909
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1555767527938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767528756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767529270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767529288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767529293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767536491
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1555767538940
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1555767539557
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555767541793
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1555767542116
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1555767542120
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1555767542275
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1555767542318
started,bundle,com.android.ide.eclipse.ndk,23.0.7.2120684,"com.android.ide.eclipse.ndk",1555767542492
started,bundle,com.android.ide.eclipse.ddms,23.0.7.2120684,"com.android.ide.eclipse.ddms",1555767547957
error,log,,,"DDMS files not found: C:\\Users\\Dev\\android-sdk\\platform-tools\\hprof-conv.exe ",1555767547993
started,bundle,com.android.ide.eclipse.traceview,23.0.7.2120684,"com.android.ide.eclipse.traceview",1555767548006
error,log,,,"C:\\Users\\Dev\\android-sdk\\platform-tools\\dx.jar does not exist or is not a file",1555767548018
error,log,,,"Unknown error: Unable to build: the file dx.jar was not loaded from the SDK folder!",1555767548029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767548812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767561572
error,log,,,"C:\\Users\\Dev\\android-sdk\\platform-tools\\dx.jar does not exist or is not a file",1555767565127
error,log,,,"Unknown error: Unable to build: the file dx.jar was not loaded from the SDK folder!",1555767565136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767565814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767567633
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1555767569574
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1555767579173
error,log,,,"C:\\Users\\Dev\\android-sdk\\platform-tools\\dx.jar does not exist or is not a file",1555767579202
error,log,,,"Unknown error: Unable to build: the file dx.jar was not loaded from the SDK folder!",1555767579212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767579235
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767581539
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1555767585129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1555767587399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1555767587552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767589536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767640600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767645138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767664114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767666946
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767780526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767786775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767855858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1555767855869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767859898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767922176
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767927702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767987731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1555767987744
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1555767990646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555767997253
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768009208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1555768009216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768009230
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1555768010061
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1555768010912
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1555768010938
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1555768011050
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1555768015512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768018760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768018777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768021844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768023151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768023177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768023181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768050082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768056480
error,log,,,"DDMS files not found: C:\\Users\\Dev\\android-sdk\\platform-tools\\hprof-conv.exe ",1555768062638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768433142
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1555768433152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768436849
error,log,,,"DDMS files not found: C:\\Users\\Dev\\android-sdk\\platform-tools\\hprof-conv.exe ",1555768442429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768465175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1555768465187
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768468549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.restartWorkbench",1555768469048
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1555768469168
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1555768469170
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1555768469171
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1555768469172
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1555768469173
