what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776384139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776386394
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776388047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776393944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776395799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776400283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555776402788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1555776403650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776408823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776414356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776417277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776424278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776428218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776430416
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776431053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776437443
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555776440895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776448228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776449574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776455616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776459111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776471221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776473902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776475489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776476062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776481372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776488040
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555776490805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776502700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776513549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776514779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776518784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776533946
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776540882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555776543416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1555776552679
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776553034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776557358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555776559889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776562788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776568900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555776570244
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1555776585827
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1555776587478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776590304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776597017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555776600127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1555776614863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776616137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776621183
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555776623500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1555776632569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776633402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555776639267
