what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1555768480183
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1555768480185
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1555768480186
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1555768480186
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1555768480188
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1555768480189
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1555768480190
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1555768480367
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1555768480368
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1555768480368
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1555768480369
started,bundle,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.adt",1555768480369
started,bundle,com.android.ide.eclipse.base,23.0.7.2120684,"com.android.ide.eclipse.base",1555768480370
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1555768480370
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1555768480371
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1555768480372
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1555768480373
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1555768480375
os,sysinfo,,,"win32",1555768480379
arch,sysinfo,,,"x86",1555768480379
ws,sysinfo,,,"win32",1555768480379
locale,sysinfo,,,"en_US",1555768480379
processors,sysinfo,,,"2",1555768480379
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1555768480379
java.runtime.version,sysinfo,,,"1.8.0_151-b12",1555768480379
java.specification.name,sysinfo,,,"Java Platform API Specification",1555768480379
java.specification.vendor,sysinfo,,,"Oracle Corporation",1555768480379
java.specification.version,sysinfo,,,"1.8",1555768480379
java.vendor,sysinfo,,,"Oracle Corporation",1555768480379
java.version,sysinfo,,,"1.8.0_151",1555768480379
java.vm.info,sysinfo,,,"mixed mode",1555768480379
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1555768480379
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1555768480379
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1555768480379
java.vm.specification.version,sysinfo,,,"1.8",1555768480379
java.vm.vendor,sysinfo,,,"Oracle Corporation",1555768480379
java.vm.version,sysinfo,,,"25.151-b12",1555768480379
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1555768480387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768480410
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1555768480454
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1555768480539
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1555768480664
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1555768480665
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1555768480670
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1555768480691
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1555768480693
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1555768485034
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1555768487903
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1555768487934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555768504341
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1555768505986
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1555768505990
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1555768506538
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1555768510191
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1555768510282
