what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555774893500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774894207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774898254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555774898752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774899449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774903428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555774903888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774904565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774908117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555774908616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774909200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774913261
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555774913641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774914218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774918390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555774918809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774919824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774921249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774923349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774926889
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555774928007
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1555774936810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774943590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774946550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774947904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774971044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774971582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555774998467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775002578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775005393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775010565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775015358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775020496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775023327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775024793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775033765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775034900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775040477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555775042594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1555775044377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775049803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775050859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775051632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775053589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775055314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775146332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1555775156267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775160600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775162122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775163439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775181892
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1555775183076
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1555775184598
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1555775187319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555775190420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775198035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775198999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775201007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775202024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775203074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1555775210853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1555775214695
